211;"Un Assistente segnala che il pallone ha oltrepassato la linea laterale. Prima che l'Arbitro se ne avveda, un calciatore all'interno della propria area di rigore colpisce con un pugno un avversario. Quale deve essere la decisione dell'Arbitro?";Espelle il calciatore e accorda la rimessa laterale;Espelle il calciatore ed accorda un calcio di rigore alla squadra avversaria;Accorda solo la rimessa laterale perché il pallone non era più in gioco;A; ; ; ; ; ; ; 
212;Durante l'esecuzione dei tiri di rigore un Assistente deve posizionarsi ...;nel punto di intersezione tra la linea di porta e l'area di rigore;vicino alla bandierina allineato con la linea di porta;nel punto di intersezione tra la linea di porta e l'area di porta;C; ; ; ; ; ; ; 
213;Gli Assistenti devono, di norma, ...;alzare la bandierina e tenerla nella medesima mano anche per segnalare la direzione;alzare la bandierina indifferentemente con la mano destra o con la mano sinistra;alzare e sventolare la bandierina per qualsiasi segnalazione;A; ; ; ; ; ; ; 
214;Gli Assistenti di parte non possono essere ...;di età superiore a quella stabilita per partecipare alla gara quale calciatore;di età inferiore a quella stabilita per partecipare alla gara quale calciatore;minorenni;B; ; ; ; ; ; ; 
215;Gli Assistenti di parte possono segnalare la posizione di fuorigioco ...;solo su indicazione dell'Arbitro;quando non è stata rilevata dall'Arbitro;no, si devono limitare a segnalare solo quando il pallone ha superato interamente le linee perimetrali;C; ; ; ; ; ; ; 
216;Gli Assistenti Ufficiali possono entrare sul terreno di gioco per verificare la distanza di 9,15 m?;Solo nell'effettuazione dei calci d'angolo;In ogni situazione a loro vicina;Quando gli avversari non rispettano la distanza e l'Arbitro delega loro questo compito;C; ; ; ; ; ; ; 
217;Il compito dell'Assistente di parte è soltanto ...;quello di segnalare il fuorigioco;quello di segnalare i falli e/o le infrazioni meritevoli di provvedimento disciplinare;quello di segnalare quando il pallone ha superato interamente le linee perimetrali;C; ; ; ; ; ; ; 
218;Il rapporto dell'Assistente deve essere sempre consegnato all'Arbitro per essere allegato al rapporto di gara?;Può non essere consegnato all'Arbitro per allegarlo al suo rapporto;Si, deve essere sempre consegnato all'Arbitro anche se privo di annotazioni;No. Sarà cura dell'Arbitro redigere il rapporto di gara del Collega;B; ; ; ; ; ; ; 
219;Il segnale acustico della bandierina elettronica è particolarmente utile in caso ...;"della segnatura di una rete quando il pallone ha oltrepassato, ma non in modo evidente, la linea di porta";di un infrazione avvenuta fuori dal campo visivo dell'Arbitro;entrambe le precedenti risposte sono corrette;C; ; ; ; ; ; ; 
220;In caso di assenza degli Assistenti Ufficiali qual è il tempo di attesa previsto?;E' pari alla durata di un tempo previsto per la gara che deve essere disputata;Non è previsto un tempo di attesa, la gara dovrà iniziare all'orario stabilito con due Assistenti di parte;E' pari all'intera durata prevista per la gara che deve essere disputata;B; ; ; ; ; ; ; 
221;In caso di ingerenza da parte di un Assistente ...;l'Arbitro lo farà immediatamente sostituire con un Assistente di parte;l'Arbitro lo dispenserà dai suoi doveri e farà un rapporto all'Organo tecnico competente;l'Arbitro, a fine gara, farà un rapporto all'Organo tecnico competente;B; ; ; ; ; ; ; 
222;L'Assistente n. 1 è quello...;che redige i rapporti degli Assistenti che devono essere consegnati all'Arbitro per essere allegati al rapporto di gara;che si posiziona dal lato del terreno di gioco opposto a dove sono collocate le panchine;che si posiziona dal lato del terreno di gioco dove sono collocate le panchine;C; ; ; ; ; ; ; 
223;La bandierina dell'Assistente deve stare sempre dispiegata anche durante la corsa?;Dipende se l'Assistente sta effettuando una corsa veloce o meno;VERO;No, deve essere dispiegata solo un attimo prima di una segnalazione;B; ; ; ; ; ; ; 
224;La segnalazione dell'Assistente ...;è un'indicazione che l'Arbitro può accogliere o no, facendo poi chiaro segno di aver visto ma di aver valutato diversamente;interrompe il gioco se l'Arbitro è distante dall'azione;serve solo ad indicare una posizione di fuorigioco;A; ; ; ; ; ; ; 
225;Le bandierine degli Assistenti devono avere un drappo ...;della misura di 40 cm x 45 cm di colore rosso o giallo, anche se a scacchi, ed un'asta di 70 cm;della misura di 45 cm x 45 cm di colore rosso o giallo, anche se a scacchi, ed un'asta di 75 cm;della misura di 45 cm x 45 cm di colore giallo ed un'asta di 75 cm;B; ; ; ; ; ; ; 
226;Ogni qualvolta l'Assistente segnala che il pallone non è più in gioco...;continuerà a farlo fino a quando l'Arbitro non se ne sarà avveduto;"continuerà a farlo fino a quando fino a quando l'Arbitro non se ne sarà avveduto o la squadra che avrebbe usufruito della rimessa in gioco non sarà tornata chiaramente in possesso del pallone";se non viene visto dall'Arbitro, questi deve abbassare la bandierina e attendere la prima interruzione di gioco per poi segnalare di nuovo all'Arbitro;A; ; ; ; ; ; ; 
227;Per un qualsiasi motivo un Assistente di parte abbandona l'incarico. Come dovrà regolarsi l'Arbitro?;Dispenserà anche l'altro Assistente di parte a ricoprire il ruolo e riporterà l'accaduto nel rapporto di gara;Sospenderà definitivamente la gara e riporterà l'accaduto nel rapporto di gara;Chiederà al capitano di indicare un'altra persona avente titolo per ricoprire il ruolo e riporterà l'accaduto nel rapporto di gara;C; ; ; ; ; ; ; 
228;Può un calciatore, che ha iniziato la gara con la funzione di Assistente, partecipare poi al gioco come calciatore?;No, nel corso della gara non potrà più partecipare al gioco come calciatore;Si, nelle gare della LND e del Settore Giovanile e Scolastico per le quali non sia prevista la designazione dei tre Ufficiali di gara;Si, nel corso della gara potrà però sostituire solo il portiere titolare;B; ; ; ; ; ; ; 
229;Su calcio di rigore e su un tiro di rigore l'Assistente dovrà posizionarsi nel punto di intersezione tra la linea di porta e l'area di porta.;Falso, solamente su calcio di rigore;Falso, solamente su tiro di rigore;VERO;B; ; ; ; ; ; ; 
230;Tecnica di spostamento dell'Assistente ...;sulle distanze brevi deve essere utilizzata la corsa laterale;sulle distanze lunghe deve essere utilizzata la corsa laterale;sulle distanze brevi deve essere utilizzata la corsa più scattante possibile;A; ; ; ; ; ; ; 
231;Un Assistente può segnalare evidenti falli di gioco sfuggiti al controllo dell'Arbitro?;Si, ma solo quelli che necessitano di un provvedimento disciplinare;No, questo compito non è pertinente al ruolo dell'Assistente;Si, purchè abbia una migliore visuale dell'accaduto rispetto all'Arbitro;C; ; ; ; ; ; ; 
232;Un Assistente può segnalare infrazioni punibili con l'espulsione?;No, questo compito non è pertinente al ruolo dell'Assistente;Si;Si, ma solamente a carico degli occupanti delle panchine;B; ; ; ; ; ; ; 
233;Un Assistente, su calcio di rinvio, deve controllare ...;prima di tutto che il pallone sia posizionato all'interno dell'area di porta;prima di tutto che gli attaccanti avversari siano usciti dall'area di rigore;prima di tutto se il contatto visivo con l'Arbitro è efficace;A; ; ; ; ; ; ; 
234;Un calciatore sostituito può fungere da Assistente di parte in caso di impedimento di quest'ultimo?;Si, sempre;No, mai;Si, ma solo se l'Assistente è stato espulso;A; ; ; ; ; ; ; 
235;Un calciatore squalificato può comunque svolgere funzioni di Assistente di parte?;No, non può ricoprire alcun ruolo nella distinta di gara;Si, in quanto va a ricoprire un ruolo diverso per cui è stato squalificato;No, ma può ricoprire un ruolo di dirigente;A; ; ; ; ; ; ; 
236;Una gara, che non prevede la designazione di Assistenti Ufficiali ...;può essere iniziata anche senza la presenza degli Assistenti di parte;"può essere iniziata anche senza la presenza degli Assistenti di parte solo se si tratta di un'amichevole";deve essere sempre iniziata con la presenza degli Assistenti di parte;C; ; ; ; ; ; ; 
237;Durante un'azione di gioco il pallone urta involontariamente un Assistente Ufficiale che si trova occasionalmente all'interno del terreno di gioco.;L'Arbitro deve sempre interrompere per effettuare una propria rimessa;L'Arbitro deve interrompere per effettuare una propria rimessa solo se sarà cambiata la squadra in possesso del pallone o se, per effetto della deviazione, si viene a creare un'azione promettente;L'Arbitro lascerà giocare in quanto qualunque Ufficiale di gara non viene mai considerato componente attiva del gioco;B; ; ; ; ; ; ; 
238;Il regolamento della competizione deve stabilire chiaramente chi sostituisce un Ufficiale di gara che è impossibilitato ad iniziare o proseguire la gara e tutti i conseguenti cambi.;Falso. Sarà l'Arbitro a decidere tutte le eventuali sostituzioni e cambi;VERO;Vero, ma limitatamente all'Arbitro se impossibilitato ad iniziare o proseguire la gara;B; ; ; ; ; ; ; 
239;"In caso di ""mass confrontation"", l'Assistente più vicino ...";deve controllare cosa accade, riferire all'Arbitro, se necessario anche entrando all'interno del terreno di gioco;deve controllare cosa accade, riferire all'Arbitro, comunque senza entrare all'interno del terreno di gioco;deve riferire all'Arbitro sull'accaduto solo alla fine del primo tempo od al termine della gara;A; ; ; ; ; ; ; 
240;In caso di panchine dislocate una per ciascuna linea laterale, l'Assistente n. 1 è quello che...;opera lungo la linea laterale dal lato del terreno di gioco dove è collocata la panchina della squadra ospitante;opera lungo la linea laterale dal lato del terreno di gioco dove è collocata la panchina della squadra ospite;redige I rapporti degli Assistenti che devono essere consegnati all'Arbitro per essere allegati al rapporto di gara;A; ; ; ; ; ; ; 
241;"L'Arbitro, gli Assistenti, il quarto Ufficiale, gli Arbitri addizionali e l'Assistente di riserva sono gli Ufficiali di gara ""sul terreno""?";"No, solo l'Arbitro e gli Assistenti sono Ufficiali di gara ""sul terreno""";"Si, sono tutti Ufficiali di gara ""sul terreno""";"No, solo l'Arbitro è l'unico Ufficiale di gara ""sul terreno""";B; ; ; ; ; ; ; 
242;L'unico compito di un Assistente di riserva è ...;sostituire solo l'Assistente che è impossibilitato a proseguire nella propria funzione;"sostituire solo il quarto Ufficiale che è impossibilitato a proseguire nella propria funzione";"sostituire un Assistente o il quarto Ufficiale che è impossibilitato a proseguire nella propria funzione";C; ; ; ; ; ; ; 
243;"Il VAR e l'AVAR sono gli Ufficiali di gara ""al video"" e assistono l'Arbitro in conformità con il Protocollo VAR come determinato dall'IFAB.";"Falso, solo l'AVAR è l'unico Ufficiale di gara ""al video""";"Falso, solo il VAR è l'unico Ufficiale di gara ""al video""";"Vero, sono tutti Ufficiali di gara ""al video""";C; ; ; ; ; ; ; 
244;Nel caso in cui fosse necessario un consulto fra Arbitro e Assistente ...;"quest'ultimo non può entrare sul terreno di gioco ma richiamare l'attenzione, a voce o gesti, dell'Arbitro che lo raggiunge nei pressi della linea laterale";quest'ultimo può entrare sul terreno di gioco e, per la riservatezza, entrambi devono dare le spalle al terreno di gioco;quest'ultimo può entrare sul terreno di gioco ed entrambi devono far fronte al terreno di gioco;C; ; ; ; ; ; ; 
245;Può un calciatore di riserva funzionare da Assistente di parte?;Si, e nel corso della gara potrà eventualmente partecipare come calciatore;Si, ma nel corso della gara non potrà più sostituire un compagno;No, nella gara può essere utilizzato solo come calciatore di riserva;A; ; ; ; ; ; ; 
246;Tra i compiti dell'Assistente vi è quello di segnalare se il portiere, durante l'esecuzione del calcio di rigore, ...;si muove dalla linea di porta prima che il pallone sia stato calciato ma non se il pallone ha superato la linea di porta;si muove dalla linea di porta prima che il pallone sia stato calciato e se il pallone ha superato la linea di porta;agita le braccia per distrarre il tiratore;B; ; ; ; ; ; ; 
247;Gli Assistenti dovranno segnalare soltanto nel rapporto di fine gara da consegnare all'Arbitro se un calciatore sputa, ma non colpisce, un avversario di riserva.;VERO;Falso. Dovranno segnalarlo immediatamente con la bandierina.;Falso. Dovranno segnalare nel rapporto di gara solo se il calciatore colpisce con un sputo un avversario di riserva;B; ; ; ; ; ; ; 
248;Il calciatore che esegue un calcio di punizione da una posizione non corretta per indurre l'Arbitro ad ordinarne la ripetizione...;deve essere ammonito per comportamento antisportivo;deve essere ammonito per aver ritardato una ripresa di gioco;deve essere richiamato e se recidivo ammonito per aver ritardato una ripresa di gioco;B; ; ; ; ; ; ; 
249;I minuti del recupero annunciati al termine dei due periodi di gioco non indicano necessariamente l'ammontare esatto del tempo che rimane da giocare in quanto ...;l'Arbitro, se lo ritiene opportuno, lo può incrementare;l'Arbitro, se lo ritiene opportuno, lo può diminuire;l'Arbitro, se lo ritiene opportuno, lo può aumentare o diminuire;A; ; ; ; ; ; ; 
